Date,AMAN_gross_nav,AMAN_net_nav
2021-10-21,3731022.579621641,1905223.8153227738
2021-10-22,3741786.617354279,1910569.196985991
2021-10-25,3750531.575881472,1914882.7705999552
2021-10-26,3757185.8709924784,1918128.2328603426
2021-10-27,3736860.7929288554,1907599.589123392
2021-10-28,3777526.460726695,1928207.277424001
2021-10-29,3761436.907938378,1919841.4653622592
2021-11-01,3781190.68454434,1929771.4459330554
2021-11-02,3789566.4272619486,1933375.34188824
2021-11-03,3812341.525947313,1942548.1767319955
2021-11-04,3808486.651711852,1940429.7858626074
2021-11-05,3820938.409427102,1945805.6138567198
2021-11-08,3821187.4223321583,1945777.9941877818
2021-11-09,3815318.6331080333,1942635.1347991645
2021-11-10,3783119.9907711074,1926086.4645979865
2021-11-11,3789820.2665513167,1929344.8882392512
2021-11-12,3805891.752678404,1937276.6777951939
2021-11-15,3812190.609527698,1940329.1725351186
2021-11-16,3806562.2017365242,1937310.4305739864
2021-11-17,3805437.723136504,1936584.384033988
2021-11-18,3811368.4156592437,1939448.8118075444
2021-11-19,3790742.470074011,1928799.1909253334
2021-11-22,3773565.0964007787,1919905.9493199282
2021-11-23,3783426.537765184,1924770.8577551402
2021-11-24,3792349.7385541364,1929157.6647875928
2021-11-25,3792349.7385541364,1929004.5570364192
2021-11-26,3695234.317411982,1879453.0401789276
2021-11-29,3725698.895549082,1894798.6305023045
2021-11-30,3667687.8362019155,1865145.2546805937
2021-12-01,3627698.546833762,1844661.2999502646
2021-12-02,3696169.430932988,1879331.9009518877
2021-12-03,3676055.363265035,1868955.6707208129
2021-12-06,3723227.9077933882,1892790.4929222686
2021-12-07,3793506.0347041013,1928367.810507059
2021-12-08,3807901.5746286386,1935532.5067488998
2021-12-09,3771026.863577347,1916635.7085196404
2021-12-10,3789565.0754919425,1925905.696355548
2021-12-13,3776241.572567474,1918963.9418457956
2021-12-14,3745550.471613432,1903215.417366529
2021-12-15,3799621.977986443,1930539.5621834707
2021-12-16,3787651.844734825,1924304.4724188258
2021-12-17,3755492.3670576313,1907813.2294966758
2021-12-20,3729775.103005039,1894597.2873747742
2021-12-21,3780084.8862617044,1920002.5595810649
2021-12-22,3817272.249224276,1938738.5987178227
2021-12-23,3832180.9388618963,1946086.437356504
2021-12-24,3832180.9388618963,1945931.9860519518
2021-12-27,3881189.3732508114,1965748.0050853267
2021-12-28,3884915.414887581,1967132.930609092
2021-12-29,3894051.371537333,1970708.8379071015
2021-12-30,3891847.9191789934,1969437.305132352
2021-12-31,3890468.3722310346,1968582.8923129046
2022-01-03,3897885.7135723773,1971885.6408094538
2022-01-04,3903691.2485901876,1974109.992627472
2022-01-05,3831737.4272377286,1937566.024104266
2022-01-06,3824768.596947141,1933888.372699206
2022-01-07,3815708.191371636,1929153.74620484
2022-01-10,3795106.040298287,1918584.5600370246
2022-01-11,3823720.301677165,1932865.7942667834
2022-01-12,3842175.3096115887,1942041.2789464344
2022-01-13,3811606.374554452,1926435.9709156593
2022-01-14,3800623.7390884743,1920732.3108244075
2022-01-17,3800623.7390884743,1920579.8717521199
2022-01-18,3745530.4449421396,1892586.9956651141
2022-01-19,3716180.9489309588,1877606.7214708128
2022-01-20,3681509.5126089496,1859939.9031123242
2022-01-21,3635891.066995543,1836745.338385377
2022-01-24,3630022.1201947764,1833634.74546171
2022-01-25,3602549.734414086,1819612.0800121892
2022-01-26,3577897.557422865,1807016.0966727964
2022-01-27,3548401.5041187215,1791975.7097529888
2022-01-28,3616593.2708204426,1826270.9648662335
2022-01-31,3671157.7361749103,1853679.4386975737
2022-02-01,3688507.971308318,1862292.9838396804
2022-02-02,3724577.479707436,1880356.3383617417
2022-02-03,3661505.7291515856,1848365.2729266307
2022-02-04,3659946.2313082144,1847431.3269227557
2022-02-07,3656667.5647447254,1845629.7326277678
2022-02-08,3668787.2591255656,1851600.4271329672
2022-02-09,3717830.977033156,1875665.7396930596
2022-02-10,3667445.2840217217,1850097.023999989
2022-02-11,3648872.4999840455,1840580.8752581917
2022-02-14,3638726.6579316803,1835316.9855813892
2022-02-15,3667232.6477123164,1849549.3022388401
2022-02-16,3686341.0625607627,1859039.7401194233
2022-02-17,3658307.167745434,1844754.56768012
2022-02-18,3643261.0821989425,1837020.9512358285
2022-02-21,3643261.0821989425,1836875.1559222382
2022-02-22,3621999.817873194,1826009.7758229452
2022-02-23,3591386.3824354582,1810431.272084253
2022-02-24,3596740.816228585,1812986.7771110456
2022-02-25,3653772.4333672645,1841590.461874865
2022-02-28,3633048.954503586,1830999.1648821791
2022-03-01,3613828.1241479632,1821166.8532388997
2022-03-02,3644554.2888872824,1836506.5813009636
2022-03-03,3633153.216300859,1830615.7772983767
2022-03-04,3617960.0960534057,1822815.221210162
2022-03-07,3562882.3179164375,1794921.0454157877
2022-03-08,3589647.730505852,1808262.5625034347
2022-03-09,3633064.5616472755,1829990.006372247
2022-03-10,3623657.242045875,1825030.0102752675
2022-03-11,3589604.205881152,1807734.5895159512
2022-03-14,3569375.8402073532,1797404.0577099144
2022-03-15,3577221.621782758,1801212.2484979208
2022-03-16,3643455.6185550387,1834419.615272291
2022-03-17,3677918.003108421,1851625.2667836081
2022-03-18,3685057.7745323163,1855072.7865417956
2022-03-21,3683803.117403106,1854293.9591381205
2022-03-22,3694935.2597693037,1859750.312923056
2022-03-23,3681100.896469487,1852639.5439291808
2022-03-24,3715204.0601231907,1869656.0889994605
2022-03-25,3723411.804859888,1873638.2061670534
2022-03-28,3710821.6578048044,1867154.0839360338
2022-03-29,3763724.750669971,1893624.8605047865
2022-03-30,3759571.144007355,1891384.7885324254
2022-03-31,3722596.601129547,1872633.331484632
2022-04-01,3740098.6783473045,1881289.0409292951
2022-04-04,3753339.0125743193,1887799.6890896896
2022-04-05,3718565.786558448,1870160.1338952438
2022-04-06,3710411.3633544063,1865910.6442424762
2022-04-07,3714075.8798086103,1867605.3868736953
2022-04-08,3722307.3114354513,1871102.7063844674
2022-04-11,3698577.7499353485,1859026.0006161586
2022-04-12,3704127.7762878234,1861668.0834206326
2022-04-13,3731733.7700230856,1875394.9066631943
2022-04-14,3708295.2146550734,1863466.9437954177
2022-04-15,3708295.2146550734,1863319.049593529
2022-04-18,3708596.964092948,1863322.7881419645
2022-04-19,3729103.490853178,1873478.0682719634
2022-04-20,3754914.44896267,1886296.6420588207
2022-04-21,3725128.88189943,1871184.034451496
2022-04-22,3660578.922312693,1838611.1855291089
2022-04-25,3637786.5752768065,1827017.2758346295
2022-04-26,3590595.98824434,1803171.5938488273
2022-04-27,3575387.891175135,1795391.0875457684
2022-04-28,3629925.7129730713,1822634.9168268389
2022-04-29,3538599.566453659,1776634.1668491755
2022-05-02,3492101.965354017,1753147.988952034
2022-05-03,3513992.2526207105,1763998.4815336163
2022-05-04,3571457.9511427213,1792705.8431864423
2022-05-05,3499313.4870119584,1756350.3981737995
2022-05-06,3482538.1123873824,1747791.2292316253
2022-05-09,3381771.6593666654,1697073.7387929878
2022-05-10,3353413.3592786677,1682708.0108147564
2022-05-11,3346324.4395532315,1679017.31623408
2022-05-12,3333420.035611179,1672409.2799592584
2022-05-13,3373890.9645983684,1692581.2080879912
2022-05-16,3375799.523656316,1693404.3438198406
2022-05-17,3402294.726051418,1706560.750950082
2022-05-18,3331746.561603939,1671038.9782790984
2022-05-19,3340319.4197108927,1675206.0769561892
2022-05-20,3348371.193304123,1679111.175057185
2022-05-23,3385045.745388241,1697369.1379360144
2022-05-24,3396496.061258274,1702975.9770975825
2022-05-25,3406320.2992861345,1707766.6146965462
2022-05-26,3425067.7724932116,1717030.1670151765
2022-05-27,3479333.561672519,1744098.0271492992
2022-05-30,3479333.561672519,1743959.6066709538
2022-05-31,3446665.1285850983,1727446.6740957543
2022-06-01,3438122.6734265275,1723028.1508775053
2022-06-02,3488764.0538349845,1748270.5214886984
2022-06-03,3443438.4709961396,1725418.4596092505
2022-06-06,3437129.090438132,1722120.0533030338
2022-06-07,3459533.7443453446,1732162.0944786726
2022-06-08,3456332.9922898808,1730422.0292150916
2022-06-09,3445330.5978745474,1724776.3169854663
2022-06-10,3491540.349178431,1747772.6192010113
2022-06-13,3399320.7791089364,1701471.2329093772
2022-06-14,3372115.302359045,1687718.9645760418
2022-06-15,3416124.574779862,1709611.3365373234
2022-06-16,3454532.6837238763,1728697.1238107858
2022-06-17,3426126.696022799,1714345.1667186702
2022-06-20,3426126.696022799,1714209.1075784543
2022-06-21,3413323.993041461,1707667.4262873672
2022-06-22,3426926.7314164066,1714337.2731408286
